Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_349_k_0.75,349,4840994,483,0.5897250175476074,6,"{326, 300, 239, 273, 242, 216}"
graph_size_350_k_0.75,350,4856619,457,0.5952825546264648,5,"{13, 273, 50, 51, 53}"
graph_size_351_k_0.75,351,4865615,472,0.5972380638122559,6,"{323, 69, 44, 113, 51, 342}"
graph_size_352_k_0.75,352,4893263,515,0.5968129634857178,7,"{290, 164, 8, 237, 109, 148, 217}"
graph_size_353_k_0.75,353,4908185,530,0.5987961292266846,6,"{128, 200, 201, 273, 218, 191}"
graph_size_354_k_0.75,354,4932002,507,0.6031408309936523,7,"{225, 98, 326, 329, 206, 80, 119}"
graph_size_355_k_0.75,355,4920125,488,0.5992317199707031,6,"{352, 354, 138, 76, 50, 23}"
graph_size_356_k_0.75,356,4940410,480,0.6016933917999268,6,"{101, 200, 123, 173, 214, 283}"
graph_size_357_k_0.75,357,4975899,497,0.6077158451080322,6,"{328, 168, 138, 272, 119, 247}"
graph_size_358_k_0.75,358,4978813,501,0.6099758148193359,6,"{100, 138, 141, 334, 214, 59}"
graph_size_359_k_0.75,359,4994931,496,0.6171400547027588,6,"{225, 9, 137, 309, 152, 191}"
graph_size_360_k_0.75,360,5029074,487,0.6146969795227051,7,"{194, 131, 198, 236, 205, 172, 335}"
graph_size_361_k_0.75,361,5013539,484,0.6128013134002686,7,"{100, 113, 84, 310, 280, 185, 93}"
graph_size_362_k_0.75,362,5049321,498,0.6169168949127197,6,"{290, 323, 137, 117, 86, 187}"
graph_size_363_k_0.75,363,5059942,492,0.6214356422424316,6,"{262, 296, 329, 50, 148, 247}"
graph_size_364_k_0.75,364,5068520,512,0.6204171180725098,6,"{161, 106, 77, 208, 214, 25}"
graph_size_365_k_0.75,365,5061254,450,0.6195962429046631,5,"{225, 77, 113, 84, 93}"
graph_size_366_k_0.75,366,5097174,488,0.6257424354553223,6,"{353, 166, 104, 138, 303, 152}"
graph_size_367_k_0.75,367,5115417,455,0.6271448135375977,6,"{32, 328, 145, 117, 23, 59}"
graph_size_368_k_0.75,368,5133856,448,0.6273558139801025,6,"{323, 166, 6, 136, 39, 108}"
graph_size_369_k_0.75,369,5158345,457,0.6279089450836182,7,"{103, 296, 145, 245, 118, 187, 93}"
graph_size_370_k_0.75,370,5169255,488,0.6277916431427002,6,"{128, 97, 164, 110, 50, 314}"
graph_size_371_k_0.75,371,5175197,491,0.6311855316162109,6,"{98, 113, 209, 59, 190, 127}"
graph_size_372_k_0.75,372,5219810,484,0.6343326568603516,6,"{161, 258, 40, 300, 342, 314}"
graph_size_373_k_0.75,373,5205005,488,0.6393008232116699,6,"{355, 137, 206, 119, 247, 318}"
graph_size_374_k_0.75,374,5230485,515,0.636566162109375,6,"{296, 232, 237, 369, 90, 317}"
graph_size_375_k_0.75,375,5248703,513,0.641002893447876,7,"{225, 323, 168, 329, 147, 311, 319}"
graph_size_376_k_0.75,376,5253332,471,0.6428885459899902,6,"{70, 329, 237, 206, 245, 185}"
graph_size_377_k_0.75,377,5258990,454,0.6471483707427979,6,"{97, 136, 76, 205, 189, 29}"
graph_size_378_k_0.75,378,5273280,506,0.6485192775726318,6,"{258, 3, 70, 106, 148, 314}"
graph_size_379_k_0.75,379,5314053,528,0.650223970413208,7,"{100, 261, 104, 76, 174, 218, 283}"
graph_size_380_k_0.75,380,5324571,580,0.6522870063781738,6,"{323, 296, 106, 177, 56, 314}"
graph_size_381_k_0.75,381,5335938,480,0.6512224674224854,6,"{128, 164, 166, 361, 138, 62}"
