Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_212_k_0.5,212,1651,541,0.00013780593872070312,6,"{162, 70, 137, 10, 56, 93}"
graph_size_213_k_0.5,213,1660,535,0.00014638900756835938,6,"{32, 162, 40, 10, 140, 119}"
graph_size_214_k_0.5,214,1673,590,0.0001430511474609375,8,"{66, 8, 10, 77, 22, 119, 56, 189}"
graph_size_215_k_0.5,215,1680,562,0.00014281272888183594,7,"{136, 10, 138, 48, 56, 31, 127}"
graph_size_216_k_0.5,216,1692,663,0.0001430511474609375,8,"{162, 3, 10, 171, 143, 145, 119, 152}"
graph_size_217_k_0.5,217,1699,528,0.00014495849609375,7,"{10, 63, 87, 56, 183, 152, 216}"
graph_size_218_k_0.5,218,1708,577,0.0001533031463623047,7,"{162, 137, 10, 171, 206, 114, 119}"
graph_size_219_k_0.5,219,1719,559,0.0001461505889892578,8,"{167, 10, 172, 150, 23, 152, 59, 92}"
graph_size_220_k_0.5,220,1728,566,0.00014543533325195312,8,"{38, 10, 140, 113, 22, 183, 152, 219}"
graph_size_221_k_0.5,221,1738,620,0.00015115737915039062,8,"{101, 137, 10, 82, 119, 149, 23, 152}"
graph_size_222_k_0.5,222,1747,587,0.0001499652862548828,8,"{162, 199, 10, 77, 177, 53, 219, 94}"
graph_size_223_k_0.5,223,1756,608,0.00015091896057128906,8,"{135, 10, 138, 82, 212, 56, 152, 222}"
graph_size_224_k_0.5,224,1765,616,0.0001666545867919922,8,"{10, 174, 212, 214, 119, 154, 123, 63}"
graph_size_225_k_0.5,225,1775,598,0.00015020370483398438,8,"{103, 10, 77, 177, 49, 119, 152, 187}"
graph_size_226_k_0.5,226,1784,696,0.000152587890625,8,"{69, 198, 10, 13, 152, 56, 93, 216}"
graph_size_227_k_0.5,227,1793,682,0.00014925003051757812,8,"{10, 171, 50, 83, 56, 90, 152, 190}"
graph_size_228_k_0.5,228,1800,614,0.00015115737915039062,7,"{35, 135, 10, 119, 56, 216, 191}"
graph_size_229_k_0.5,229,1810,593,0.0001499652862548828,7,"{10, 13, 22, 152, 93, 30, 63}"
graph_size_230_k_0.5,230,1823,735,0.00015926361083984375,9,"{26, 10, 139, 140, 172, 56, 218, 123, 216}"
graph_size_231_k_0.5,231,1830,645,0.0001575946807861328,8,"{197, 10, 76, 209, 83, 21, 152, 93}"
graph_size_232_k_0.5,232,1838,598,0.0001506805419921875,7,"{166, 10, 172, 45, 119, 187, 63}"
graph_size_233_k_0.5,233,1849,652,0.0001678466796875,8,"{96, 10, 80, 177, 178, 56, 59, 93}"
graph_size_234_k_0.5,234,1858,626,0.00017452239990234375,8,"{161, 223, 10, 176, 148, 56, 189, 63}"
graph_size_235_k_0.5,235,1865,575,0.000156402587890625,7,"{97, 162, 10, 206, 20, 56, 121}"
graph_size_236_k_0.5,236,1875,571,0.0001609325408935547,7,"{73, 10, 138, 112, 152, 218, 59}"
